,0
1633,9.0
1634,5.0
1635,7.0
1636,6.0
1637,4.0
1638,7.0
1639,11.0
1640,7.0
1641,3.0
1642,9.0
1643,1.0
1644,6.0
1645,10.0
1646,7.0
1647,8.0
1648,7.0
1649,5.0
1650,10.0
1651,1.0
1652,13.0
1653,14.0
1654,11.0
1655,14.0
1656,7.0
1657,0.0
1658,10.0
1659,6.0
1660,11.0
1661,9.0
1662,11.0
1663,7.0
1664,6.0
1665,10.0
1666,10.0
1667,12.0
1668,13.0
1669,7.0
1670,9.0
1671,8.0
1672,8.0
1673,7.0
1674,2.0
1675,9.0
1676,7.0
1677,5.0
1678,10.0
1679,-1.0
1680,15.0
1681,0.0
1682,7.0
1683,3.0
1684,4.0
1685,10.0
1686,11.0
1687,9.0
1688,-6.0
1689,9.0
1690,13.0
1691,7.0
1692,9.0
1693,8.0
1694,8.0
1695,9.0
1696,4.0
1697,9.0
1698,9.0
1699,6.0
1700,7.0
1701,10.0
1702,7.0
1703,4.0
1704,10.0
1705,13.0
1706,-5.0
1707,6.0
1708,12.0
1709,0.0
1710,7.0
1711,-8.0
1712,4.0
1713,6.0
1714,10.0
1715,5.0
1716,10.0
1717,5.0
1718,7.0
1719,9.0
1720,8.0
1721,9.0
1722,3.0
1723,9.0
1724,10.0
1725,7.0
1726,8.0
1727,6.0
1728,6.0
1729,10.0
1730,-4.0
1731,11.0
1732,12.0
1733,4.0
1734,10.0
1735,9.0
1736,1.0
1737,6.0
1738,6.0
1739,6.0
1740,7.0
1741,5.0
1742,6.0
1743,10.0
1744,6.0
1745,14.0
1746,1.0
1747,6.0
1748,5.0
1749,6.0
1750,8.0
1751,7.0
1752,6.0
1753,7.0
1754,9.0
1755,7.0
1756,2.0
1757,6.0
1758,8.0
1759,8.0
1760,-2.0
1761,-3.0
1762,6.0
1763,-3.0
1764,6.0
1765,6.0
1766,8.0
1767,8.0
1768,6.0
1769,5.0
1770,7.0
1771,8.0
1772,11.0
1773,10.0
1774,11.0
1775,9.0
1776,7.0
1777,7.0
1778,12.0
1779,10.0
1780,3.0
1781,11.0
1782,9.0
1783,9.0
1784,6.0
1785,9.0
1786,6.0
1787,4.0
1788,5.0
1789,5.0
1790,12.0
1791,5.0
1792,12.0
1793,9.0
1794,10.0
1795,3.0
1796,11.0
1797,1.0
1798,5.0
1799,6.0
1800,6.0
1801,9.0
1802,8.0
1803,11.0
1804,12.0
1805,6.0
1806,-7.0
1807,8.0
1808,-18.0
1809,2.0
1810,4.0
1811,12.0
1812,12.0
1813,8.0
1814,7.0
1815,13.0
1816,6.0
1817,12.0
1818,2.0
1819,2.0
1820,6.0
1821,11.0
1822,11.0
1823,11.0
1824,3.0
1825,5.0
1826,13.0
1827,11.0
1828,8.0
1829,9.0
1830,7.0
1831,6.0
1832,10.0
1833,7.0
1834,-9.0
1835,5.0
1836,9.0
1837,2.0
1838,8.0
1839,9.0
1840,-5.0
1841,8.0
1842,3.0
1843,12.0
1844,8.0
1845,12.0
1846,4.0
1847,15.0
1848,7.0
1849,6.0
1850,12.0
1851,12.0
1852,8.0
1853,6.0
1854,11.0
1855,12.0
1856,8.0
1857,7.0
1858,10.0
1859,10.0
