,0
2000,11.0
2001,3.0
2002,7.0
2003,8.0
2004,6.0
2005,8.0
2006,7.0
2007,10.0
2008,6.0
2009,12.0
2010,8.0
2011,7.0
2012,7.0
2013,5.0
2014,5.0
2015,3.0
2016,6.0
2017,8.0
2018,0.0
2019,5.0
2020,7.0
2021,-4.0
2022,13.0
2023,4.0
2024,6.0
2025,5.0
2026,9.0
2027,9.0
2028,11.0
2029,-3.0
2030,6.0
2031,-2.0
2032,9.0
2033,11.0
2034,-7.0
2035,8.0
2036,8.0
2037,8.0
2038,10.0
2039,7.0
2040,10.0
2041,8.0
2042,8.0
2043,10.0
2044,5.0
2045,8.0
2046,6.0
2047,7.0
2048,8.0
2049,11.0
2050,7.0
2051,10.0
2052,8.0
2053,8.0
2054,9.0
2055,6.0
2056,5.0
2057,6.0
2058,9.0
2059,13.0
2060,9.0
2061,6.0
2062,5.0
2063,10.0
2064,12.0
2065,8.0
2066,8.0
2067,14.0
2068,9.0
2069,12.0
2070,6.0
2071,6.0
2072,7.0
2073,11.0
